Jogador;Time;id_time;Numeração;Nação;Posição;Idade;Gols;Assistências;CrtsA;CrtV;Contatos;Div;Crts;Bloqueios;xG;xAG;Cmp;Att;Cmp%;Conduções;Data
Renato Kayser;Fortaleza;12;79;BRA;FW;28;0;0;0;0;27.0;2.0;0;0.0;0.2;0.0;8.0;13.0;61,5;12.0;29/09/2024
Breno;Fortaleza;12;26;BRA;LW;28;0;0;0;0;60.0;1.0;1;1.0;0.0;0.2;38.0;50.0;76;36.0;29/09/2024
Leandro Emmanuel Martínez;Fortaleza;12;8;ARG;LW;30;0;0;0;0;2.0;0.0;0;0.0;0.0;0.0;1.0;1.0;100;1.0;29/09/2024
Marinho;Fortaleza;12;11;BRA;RW;34;0;0;1;0;32.0;4.0;1;1.0;0.0;0.1;11.0;15.0;73,3;16.0;29/09/2024
Yago Pikachu;Fortaleza;12;22;BRA;RW;32;0;0;0;0;21.0;0.0;0;1.0;0.0;0.0;12.0;18.0;66,7;12.0;29/09/2024
Kervin Andrade;Fortaleza;12;77;VEN;AM;19;0;0;0;0;36.0;0.0;1;0.0;0.1;0.2;21.0;26.0;80,8;17.0;29/09/2024
Tomas Pochettino;Fortaleza;12;7;ARG;AM;28;0;0;0;0;20.0;0.0;0;0.0;0.0;0.0;16.0;20.0;80;12.0;29/09/2024
Matheus Rossetto;Fortaleza;12;16;BRA;DM;28;0;0;0;0;52.0;1.0;1;0.0;0.0;0.0;46.0;46.0;100;29.0;29/09/2024
Pedro Borges;Fortaleza;12;28;BRA;DM;27;0;0;0;0;22.0;1.0;0;0.0;0.0;0.0;15.0;15.0;100;10.0;29/09/2024
Hércules;Fortaleza;12;35;BRA;DM;23;1;0;0;0;58.0;1.0;0;0.0;0.1;0.0;53.0;56.0;94,6;33.0;29/09/2024
Eros Mancuso;Fortaleza;12;33;ARG;LB;25;0;0;0;0;58.0;1.0;1;1.0;0.0;0.0;43.0;49.0;87,8;17.0;29/09/2024
Guilherme Tinga;Fortaleza;12;2;BRA;LB;31;0;0;0;0;4.0;0.0;0;0.0;0.0;0.0;3.0;3.0;100;2.0;29/09/2024
Tomás Cardona;Fortaleza;12;25;ARG;CB;28;0;0;0;0;79.0;4.0;2;1.0;0.1;0.0;53.0;63.0;84,1;35.0;29/09/2024
Benjamín Kuscevic;Fortaleza;12;13;CHI;CB;28;0;0;0;0;65.0;3.0;1;0.0;0.1;0.0;46.0;54.0;85,2;30.0;29/09/2024
Emanuel Brítez;Fortaleza;12;19;ARG;RB;32;0;0;1;0;55.0;1.0;2;0.0;0.1;0.0;39.0;47.0;83;26.0;29/09/2024
João Ricardo Riedi;Fortaleza;12;1;BRA;GK;36;0;0;0;0;27.0;0.0;0;0.0;0.0;0.0;17.0;27.0;63;10.0;29/09/2024
Isidro Pitta;Cuiabá;9;9;PAR;FW;25;0;0;1;0;21.0;0.0;0;0.0;0.0;0.0;13.0;17.0;76,5;12.0;29/09/2024
Clayson;Cuiabá;9;25;BRA;LW;29;0;0;0;0;28.0;0.0;1;0.0;0.0;0.0;14.0;23.0;60,9;21.0;29/09/2024
Derik Lacerda;Cuiabá;9;22;BRA;LW;25;0;0;0;0;10.0;0.0;0;0.0;0.0;0.0;5.0;7.0;71,4;9.0;29/09/2024
Gustavo Sauer;Cuiabá;9;19;BRA;RW;31;0;0;0;0;28.0;3.0;0;0.0;0.0;0.0;9.0;16.0;56,3;16.0;29/09/2024
Denilson;Cuiabá;9;27;BRA;RW;23;0;0;1;0;35.0;2.0;0;0.0;0.0;0.0;24.0;30.0;80;22.0;29/09/2024
Lucas Fernandes;Cuiabá;9;18;BRA;AM;27;0;0;0;0;34.0;0.0;1;0.0;0.0;0.0;26.0;30.0;86,7;25.0;29/09/2024
Eliel Chrystian;Cuiabá;9;11;BRA;AM;21;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;;1.0;29/09/2024
Fernando Sobral;Cuiabá;9;88;BRA;DM;29;0;0;1;0;51.0;4.0;1;1.0;0.0;0.0;30.0;40.0;75;27.0;29/09/2024
Max;Cuiabá;9;10;BRA;DM;23;0;0;0;0;12.0;0.0;0;0.0;0.0;0.0;8.0;10.0;80;6.0;29/09/2024
Lucas Mineiro;Cuiabá;9;30;BRA;DM;28;0;0;0;0;21.0;0.0;1;1.0;0.0;0.0;12.0;15.0;80;9.0;29/09/2024
Railan;Cuiabá;9;21;BRA;DM;24;0;0;0;0;21.0;1.0;0;1.0;0.0;0.0;10.0;17.0;58,8;14.0;29/09/2024
Ramon;Cuiabá;9;23;BRA;LB;23;0;0;0;0;53.0;3.0;2;1.0;0.0;0.0;27.0;36.0;75;20.0;29/09/2024
Alan Empereur;Cuiabá;9;33;BRA;CB;30;0;0;1;0;72.0;1.0;2;0.0;0.0;0.0;52.0;65.0;80;52.0;29/09/2024
Bruno Fabiano Alves;Cuiabá;9;34;BRA;CB;33;0;0;0;0;55.0;0.0;1;1.0;0.0;0.0;46.0;48.0;95,8;40.0;29/09/2024
Matheus Alexandre;Cuiabá;9;2;BRA;RB;25;0;0;0;0;73.0;4.0;2;0.0;0.0;0.0;49.0;61.0;80,3;36.0;29/09/2024
Walter;Cuiabá;9;1;BRA;GK;36;0;0;0;0;33.0;0.0;0;0.0;0.0;0.0;22.0;32.0;68,8;21.0;29/09/2024
Jan Carlos Hurtado;Atlético Goianiense;2;9;VEN;FW;24;0;0;0;0;16.0;1.0;0;1.0;0.0;0.1;8.0;8.0;100;7.0;29/09/2024
Derek;Atlético Goianiense;2;21;BRA;FW;26;0;0;0;0;6.0;1.0;0;1.0;0.0;0.6;1.0;2.0;50;2.0;29/09/2024
Matías Lacava;Atlético Goianiense;2;10;VEN;LW;21;0;0;0;0;28.0;0.0;0;0.0;0.0;0.0;13.0;18.0;72,2;23.0;29/09/2024
Shaylon;Atlético Goianiense;2;20;BRA;RW,LW;27;0;0;0;0;4.0;0.0;0;0.0;0.0;0.3;3.0;3.0;100;1.0;29/09/2024
Janderson;Atlético Goianiense;2;11;BRA;RW,LW;25;1;0;0;0;32.0;0.0;1;0.0;0.4;0.0;16.0;23.0;69,6;19.0;29/09/2024
Gonzalo Freitas;Atlético Goianiense;2;19;URU;RM,LW;32;0;0;0;0;2.0;0.0;0;0.0;0.0;0.0;1.0;1.0;100;0.0;29/09/2024
Gabriel Baralhas;Atlético Goianiense;2;8;BRA;LM;25;0;1;0;0;31.0;1.0;0;0.0;0.4;0.2;20.0;22.0;90,9;14.0;29/09/2024
Budiga Roni;Atlético Goianiense;2;5;BRA;CM;25;0;0;0;0;50.0;3.0;0;0.0;0.0;0.0;30.0;39.0;76,9;14.0;29/09/2024
Rhaldney;Atlético Goianiense;2;7;BRA;RM;25;0;0;0;0;35.0;4.0;0;1.0;0.1;0.0;24.0;27.0;88,9;20.0;29/09/2024
Jean Carlos Alves Ferreira;Atlético Goianiense;2;22;BRA;RM,RW;19;0;0;0;0;7.0;0.0;2;0.0;0.6;0.0;2.0;3.0;66,7;2.0;29/09/2024
Alejo Cruz;Atlético Goianiense;2;6;URU;LB;24;0;0;0;0;56.0;1.0;2;0.0;0.0;0.1;33.0;48.0;68,8;24.0;29/09/2024
Alix Vinicius;Atlético Goianiense;2;3;BRA;CB;24;0;0;0;0;60.0;0.0;3;1.0;0.0;0.0;38.0;47.0;80,9;25.0;29/09/2024
Adriano Martins;Atlético Goianiense;2;4;BRA;CB;27;0;0;0;0;50.0;0.0;1;2.0;0.0;0.0;33.0;41.0;80,5;20.0;29/09/2024
Bruno Tubarão;Atlético Goianiense;2;2;BRA;RB;29;0;0;0;0;57.0;3.0;2;2.0;0.0;0.0;35.0;46.0;76,1;18.0;29/09/2024
Germán Cano;Fluminense;11;14;ARG;FW;36;0;0;0;0;26.0;0.0;0;0.0;0.2;0.8;14.0;17.0;82,4;13.0;29/09/2024
Kauã Elias;Fluminense;11;19;BRA;FW;18;0;0;0;0;10.0;0.0;0;0.0;0.2;0.0;5.0;6.0;83,3;7.0;29/09/2024
Keno;Fluminense;11;11;BRA;LW;35;0;0;1;0;14.0;0.0;1;0.0;0.2;0.0;3.0;5.0;60;9.0;29/09/2024
Kevin Serna;Fluminense;11;90;COL;LW;26;0;0;0;0;18.0;0.0;0;1.0;0.8;0.2;8.0;9.0;88,9;12.0;29/09/2024
Jhon Arias;Fluminense;11;21;COL;RW;27;0;0;0;0;53.0;1.0;0;1.0;0.0;0.2;42.0;47.0;89,4;33.0;29/09/2024
Ganso;Fluminense;11;10;BRA;AM;34;0;0;0;0;32.0;2.0;1;0.0;0.0;0.0;20.0;28.0;71,4;20.0;29/09/2024
Marquinhos;Fluminense;11;77;BRA;AM;21;0;0;0;0;8.0;0.0;0;0.0;0.1;0.1;4.0;6.0;66,7;5.0;29/09/2024
Facundo Bernal;Fluminense;11;5;URU;DM;21;0;0;0;0;72.0;2.0;0;0.0;0.1;0.0;55.0;60.0;91,7;43.0;29/09/2024
Victor Hugo;Fluminense;11;20;BRA;DM;20;0;0;0;0;22.0;0.0;0;0.0;0.0;0.0;20.0;22.0;90,9;13.0;29/09/2024
Martinelli;Fluminense;11;8;BRA;DM;23;0;0;0;0;32.0;2.0;0;0.0;0.0;0.0;20.0;23.0;87;17.0;29/09/2024
Lima;Fluminense;11;45;BRA;DM;28;0;0;0;0;25.0;0.0;0;0.0;0.0;0.0;16.0;19.0;84,2;16.0;29/09/2024
Diogo Barbosa;Fluminense;11;6;BRA;LB;32;0;0;1;0;60.0;3.0;0;0.0;0.0;0.0;46.0;56.0;82,1;25.0;29/09/2024
Thiago dos Santos;Fluminense;11;29;BRA;CB;35;0;0;0;0;77.0;0.0;0;1.0;0.0;0.0;58.0;73.0;79,5;61.0;29/09/2024
Antonio Carlos;Fluminense;11;25;BRA;CB;31;0;0;0;0;76.0;1.0;0;1.0;0.0;0.0;66.0;71.0;93;52.0;29/09/2024
Samuel Xavier;Fluminense;11;2;BRA;RB;34;0;0;0;0;73.0;3.0;1;0.0;0.0;0.0;51.0;64.0;79,7;37.0;29/09/2024
Fábio;Fluminense;11;1;BRA;GK;43;0;0;0;0;40.0;0.0;1;0.0;0.0;0.0;29.0;33.0;87,9;16.0;29/09/2024
Jonathan Calleri;São Paulo;18;9;ARG;FW;31;0;0;1;0;32.0;1.0;0;1.0;0.1;0.0;15.0;22.0;68,2;22.0;29/09/2024
Lucas Moura;São Paulo;18;7;BRA;LW,AM;32;1;0;0;0;49.0;0.0;2;1.0;0.8;0.1;26.0;33.0;78,8;32.0;29/09/2024
Wellington Rato;São Paulo;18;27;BRA;RW,LW;32;0;1;0;0;42.0;0.0;0;1.0;0.8;0.1;28.0;33.0;84,8;31.0;29/09/2024
André Silva;São Paulo;18;17;BRA;LW;27;1;0;0;0;5.0;0.0;0;0.0;0.4;0.0;3.0;4.0;75;5.0;29/09/2024
Luciano;São Paulo;18;10;BRA;AM;31;0;0;1;0;28.0;1.0;0;1.0;0.1;0.5;17.0;21.0;81;19.0;29/09/2024
Erick;São Paulo;18;33;BRA;RW;26;0;0;1;0;19.0;1.0;0;0.0;0.2;0.6;12.0;14.0;85,7;14.0;29/09/2024
Luiz Gustavo;São Paulo;18;16;BRA;DM;37;0;0;0;0;61.0;4.0;1;1.0;0.0;0.0;45.0;51.0;88,2;38.0;29/09/2024
Damián Bobadilla;São Paulo;18;21;PAR;DM;23;0;0;0;0;26.0;2.0;0;0.0;0.0;0.0;20.0;23.0;87;17.0;29/09/2024
Liziero;São Paulo;18;26;BRA;DM;26;0;0;0;0;22.0;3.0;0;2.0;0.0;0.0;15.0;17.0;88,2;10.0;29/09/2024
Welington;São Paulo;18;6;BRA;LB;23;0;0;0;0;39.0;2.0;0;0.0;0.0;0.0;26.0;32.0;81,3;23.0;29/09/2024
Jamal Lewis;São Paulo;18;3;NIR;LB;26;0;0;0;0;6.0;0.0;0;0.0;0.0;0.1;4.0;5.0;80;4.0;29/09/2024
Alan Franco;São Paulo;18;28;ARG;CB;27;0;0;1;0;38.0;0.0;2;0.0;0.5;0.0;24.0;30.0;80;20.0;29/09/2024
Robert Arboleda;São Paulo;18;5;ECU;CB;32;1;0;0;0;52.0;1.0;1;0.0;0.1;0.0;34.0;42.0;81;28.0;29/09/2024
Rafinha;São Paulo;18;13;BRA;RB;39;0;0;1;0;46.0;0.0;0;1.0;0.0;0.0;35.0;42.0;83,3;30.0;29/09/2024
Nahuel Ferraresi;São Paulo;18;32;VEN;RB;25;0;1;1;0;17.0;0.0;1;1.0;0.0;0.4;12.0;13.0;92,3;8.0;29/09/2024
Rafael Pires;São Paulo;18;23;BRA;GK;35;0;0;0;0;30.0;0.0;0;0.0;0.0;0.0;28.0;30.0;93,3;20.0;29/09/2024
Yuri Alberto;Corinthians;6;9;BRA;FW;23;1;0;0;0;23.0;0.0;0;0.0;0.1;0.1;12.0;17.0;70,6;13.0;29/09/2024
Ángel Romero;Corinthians;6;11;PAR;RW,FW;32;0;0;1;0;31.0;0.0;1;1.0;0.3;0.1;14.0;22.0;63,6;22.0;29/09/2024
Rodrigo Garro;Corinthians;6;10;ARG;AM;26;0;0;0;0;40.0;0.0;0;0.0;0.1;0.0;23.0;30.0;76,7;24.0;29/09/2024
Memphis;Corinthians;6;94;NED;AM;30;0;0;0;0;19.0;1.0;0;0.0;0.0;0.0;9.0;15.0;60;17.0;29/09/2024
Igor Coronado;Corinthians;6;77;BRA;LM;32;0;0;1;0;35.0;1.0;0;1.0;0.0;0.0;18.0;28.0;64,3;25.0;29/09/2024
José Andrés Martínez;Corinthians;6;70;VEN;CM;30;0;0;0;0;20.0;1.0;0;0.0;0.0;0.1;15.0;18.0;83,3;10.0;29/09/2024
André Carrillo;Corinthians;6;19;PER;RM;33;0;1;0;0;31.0;1.0;1;0.0;0.1;0.3;22.0;26.0;84,6;17.0;29/09/2024
Charles Rigon Matos;Corinthians;6;8;BRA;RM,DM;28;0;0;1;0;42.0;2.0;1;1.0;0.0;0.0;30.0;33.0;90,9;26.0;29/09/2024
Gustavo Henrique;Corinthians;6;13;BRA;CB;31;0;0;0;0;8.0;1.0;0;0.0;0.0;0.0;5.0;7.0;71,4;6.0;29/09/2024
Matheus Bidu;Corinthians;6;21;BRA;LB;25;0;0;0;0;24.0;1.0;0;1.0;0.0;0.0;17.0;22.0;77,3;15.0;29/09/2024
Félix Torres Caicedo;Corinthians;6;3;ECU;CB;27;0;0;0;0;28.0;0.0;1;1.0;0.0;0.0;19.0;23.0;82,6;14.0;29/09/2024
Cacá;Corinthians;6;25;BRA;CB;25;0;0;0;0;38.0;0.0;0;1.0;0.0;0.0;28.0;32.0;87,5;22.0;29/09/2024
André Ramalho;Corinthians;6;5;BRA;CB;32;0;0;0;1;32.0;1.0;0;0.0;0.0;0.0;25.0;26.0;96,2;14.0;29/09/2024
Fagner;Corinthians;6;23;BRA;RB;35;0;0;2;1;26.0;1.0;1;1.0;0.0;0.0;16.0;22.0;72,7;12.0;29/09/2024
Hugo Souza;Corinthians;6;1;BRA;GK;25;0;0;0;0;37.0;0.0;0;0.0;0.0;0.0;26.0;34.0;76,5;24.0;29/09/2024
Kaio Jorge;Cruzeiro;8;9;BRA;FW;22;0;0;0;0;27.0;0.0;0;0.0;0.2;0.1;11.0;15.0;73,3;22.0;29/09/2024
Gabriel Veron;Cruzeiro;8;30;BRA;LW;22;0;0;0;0;18.0;0.0;1;1.0;0.0;0.0;9.0;12.0;75;14.0;29/09/2024
Álvaro Barreal;Cruzeiro;8;21;ARG;LW;24;0;1;0;0;28.0;0.0;0;0.0;0.0;0.2;21.0;26.0;80,8;23.0;29/09/2024
Lautaro Díaz;Cruzeiro;8;26;ARG;RW;26;0;0;0;0;43.0;0.0;0;0.0;0.2;0.1;24.0;33.0;72,7;32.0;29/09/2024
Mateus Vital;Cruzeiro;8;7;BRA;AM;26;0;0;0;0;34.0;0.0;0;1.0;0.0;0.0;27.0;32.0;84,4;27.0;29/09/2024
Fabrizio Peralta;Cruzeiro;8;33;PAR;AM;22;0;0;0;0;14.0;0.0;0;1.0;0.1;0.0;5.0;9.0;55,6;8.0;29/09/2024
Matheus Henrique;Cruzeiro;8;97;BRA;DM;26;0;0;0;0;59.0;0.0;3;1.0;0.1;0.0;43.0;53.0;81,1;44.0;29/09/2024
Lucas Romero;Cruzeiro;8;29;ARG;DM;30;0;0;0;0;77.0;3.0;1;1.0;0.0;0.1;60.0;68.0;88,2;58.0;29/09/2024
Ramiro Benetti;Cruzeiro;8;17;BRA;DM;31;0;0;0;0;4.0;0.0;0;0.0;0.0;0.0;2.0;4.0;50;2.0;29/09/2024
Marlon;Cruzeiro;8;3;BRA;LB;27;0;0;0;0;65.0;1.0;1;1.0;0.0;0.1;44.0;57.0;77,2;36.0;29/09/2024
Lucas Villalba;Cruzeiro;8;25;ARG;CB;30;0;0;0;0;74.0;2.0;0;0.0;0.1;0.0;61.0;65.0;93,8;53.0;29/09/2024
Zé Ivaldo;Cruzeiro;8;5;BRA;CB;27;1;0;0;0;70.0;3.0;1;0.0;0.0;0.1;46.0;59.0;78;45.0;29/09/2024
William;Cruzeiro;8;12;BRA;RB;29;0;0;0;0;71.0;2.0;2;2.0;0.1;0.0;35.0;55.0;63,6;39.0;29/09/2024
Cássio;Cruzeiro;8;1;BRA;GK;37;0;0;0;0;23.0;0.0;0;0.0;0.0;0.0;19.0;21.0;90,5;15.0;29/09/2024
Pablo Vegetti;Vasco da Gama;19;99;ARG;FW,AM;35;1;0;0;0;31.0;1.0;0;3.0;0.8;0.0;8.0;15.0;53,3;11.0;29/09/2024
David;Vasco da Gama;19;7;BRA;LW;28;0;0;0;0;9.0;0.0;0;0.0;0.0;0.0;3.0;6.0;50;5.0;29/09/2024
Jean Meneses;Vasco da Gama;19;21;CHI;LW,AM;31;0;0;0;0;38.0;0.0;2;4.0;0.0;0.1;18.0;25.0;72;21.0;29/09/2024
Pablo Galdames Millán;Vasco da Gama;19;27;CHI;DM;27;0;0;0;0;6.0;0.0;0;0.0;0.0;0.0;0.0;4.0;0;1.0;29/09/2024
Emerson Rodríguez;Vasco da Gama;19;17;COL;RW,LW;24;0;0;1;0;25.0;1.0;0;0.0;0.0;0.0;10.0;19.0;52,6;19.0;29/09/2024
Philippe Coutinho;Vasco da Gama;19;11;BRA;AM;32;0;0;0;0;30.0;1.0;1;0.0;0.0;0.0;21.0;23.0;91,3;18.0;29/09/2024
Paulo Henrique;Vasco da Gama;19;96;BRA;RB;28;0;0;0;0;21.0;2.0;0;0.0;0.0;0.0;11.0;15.0;73,3;6.0;29/09/2024
Mateus Cocão;Vasco da Gama;19;85;BRA;DM;22;0;0;0;1;53.0;2.0;2;3.0;0.1;0.0;36.0;41.0;87,8;33.0;29/09/2024
Hugo Moura;Vasco da Gama;19;25;BRA;DM;26;0;0;0;0;30.0;2.0;2;1.0;0.3;0.0;22.0;22.0;100;18.0;29/09/2024
Juan Sforza;Vasco da Gama;19;20;ARG;DM;22;0;0;0;0;21.0;2.0;0;0.0;0.0;0.0;13.0;16.0;81,3;10.0;29/09/2024
Lucas Piton;Vasco da Gama;19;6;BRA;LB;23;0;0;0;0;64.0;2.0;0;0.0;0.0;0.0;44.0;58.0;75,9;38.0;29/09/2024
Léo Pelé;Vasco da Gama;19;3;BRA;CB;28;0;0;1;0;48.0;2.0;2;0.0;0.0;0.0;33.0;36.0;91,7;28.0;29/09/2024
João Victor;Vasco da Gama;19;38;BRA;CB;26;0;0;1;0;61.0;1.0;1;0.0;0.0;0.0;41.0;48.0;85,4;36.0;29/09/2024
José Luis Rodríguez Bebanz;Vasco da Gama;19;2;URU;RB,RW;27;0;0;0;0;45.0;3.0;0;1.0;0.1;0.3;18.0;28.0;64,3;17.0;29/09/2024
Léo Jardim;Vasco da Gama;19;1;BRA;GK;29;0;0;0;0;37.0;0.0;0;0.0;0.0;0.0;26.0;34.0;76,5;19.0;29/09/2024
Enner Valencia;Internacional;14;13;ECU;FW;34;0;0;1;0;18.0;0.0;0;0.0;0.0;0.0;10.0;13.0;76,9;5.0;29/09/2024
Lucas Alario;Internacional;14;31;ARG;FW;31;0;0;0;0;19.0;0.0;0;1.0;0.0;0.0;6.0;14.0;42,9;4.0;29/09/2024
Wesley;Internacional;14;21;BRA;LW;25;2;0;0;0;37.0;2.0;0;0.0;1.2;0.0;20.0;23.0;87;20.0;29/09/2024
Gustavo Prado;Internacional;14;47;BRA;LW;19;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;;0.0;29/09/2024
Gabriel Carvalho;Internacional;14;34;BRA;RW;17;0;0;0;0;39.0;2.0;1;2.0;0.1;0.2;23.0;28.0;82,1;22.0;29/09/2024
Bruno Henrique;Internacional;14;8;BRA;RW;34;0;0;0;0;12.0;1.0;0;0.0;0.0;0.0;6.0;9.0;66,7;3.0;29/09/2024
Alan Patrick;Internacional;14;10;BRA;AM;33;1;1;0;0;50.0;2.0;0;1.0;0.8;0.9;31.0;40.0;77,5;25.0;29/09/2024
Thiago Maia;Internacional;14;29;BRA;DM;27;0;1;1;0;40.0;0.0;0;0.0;0.1;0.3;31.0;36.0;86,1;21.0;29/09/2024
Bruno Tabata;Internacional;14;17;BRA;DM;27;0;0;0;0;18.0;0.0;2;0.0;0.0;0.0;13.0;14.0;92,9;5.0;29/09/2024
Fernando;Internacional;14;5;BRA;DM;37;0;0;1;0;52.0;0.0;1;0.0;0.1;0.1;39.0;43.0;90,7;18.0;29/09/2024
Romulo;Internacional;14;40;BRA;DM;24;0;0;0;0;15.0;1.0;0;0.0;0.0;0.0;11.0;13.0;84,6;6.0;29/09/2024
Alexandro Bernabei;Internacional;14;26;ARG;LB;24;0;0;0;0;78.0;4.0;2;0.0;0.0;0.0;51.0;65.0;78,5;38.0;29/09/2024
Vitão;Internacional;14;44;BRA;CB;24;0;0;0;0;81.0;1.0;1;0.0;0.0;0.0;69.0;76.0;90,8;54.0;29/09/2024
Clayton;Internacional;14;20;BRA;CB;24;0;0;0;0;75.0;0.0;0;1.0;0.0;0.0;64.0;68.0;94,1;43.0;29/09/2024
Bruno Gomes;Internacional;14;15;BRA;RB;23;0;0;0;0;83.0;6.0;0;1.0;0.0;0.0;57.0;68.0;83,8;40.0;29/09/2024
Sergio Rochet;Internacional;14;1;URU;GK;31;0;0;0;0;29.0;0.0;0;0.0;0.0;0.0;17.0;27.0;63;17.0;29/09/2024
Alerrandro;Vitória;20;9;BRA;FW;24;0;0;0;0;23.0;0.0;1;2.0;0.1;0.0;15.0;19.0;78,9;6.0;29/09/2024
Carlos Eduardo;Vitória;20;96;BRA;LW;27;0;0;0;0;23.0;3.0;0;0.0;0.0;0.1;5.0;11.0;45,5;12.0;29/09/2024
Everaldo;Vitória;20;37;BRA;LW;30;0;0;0;0;21.0;0.0;0;0.0;0.0;0.0;12.0;16.0;75;13.0;29/09/2024
Gustavo Mosquito;Vitória;20;7;BRA;RW;27;0;0;0;0;21.0;3.0;1;0.0;0.0;0.0;11.0;12.0;91,7;13.0;29/09/2024
José Hugo;Vitória;20;17;BRA;RW;24;0;0;0;0;6.0;1.0;0;0.0;0.0;0.0;2.0;4.0;50;5.0;29/09/2024
Matheusinho;Vitória;20;30;BRA;AM;26;0;0;0;0;56.0;1.0;0;0.0;0.2;0.1;37.0;44.0;84,1;35.0;29/09/2024
Machado;Vitória;20;36;BRA;DM;28;0;0;1;0;25.0;0.0;1;0.0;0.0;0.0;16.0;23.0;69,6;12.0;29/09/2024
Willian;Vitória;20;29;BRA;DM;31;0;0;0;0;38.0;1.0;0;0.0;0.1;0.0;29.0;32.0;90,6;16.0;29/09/2024
Luan Silva;Vitória;20;8;BRA;DM;25;0;0;0;0;49.0;1.0;2;0.0;0.0;0.0;36.0;42.0;85,7;23.0;29/09/2024
Lucas Esteves;Vitória;20;16;BRA;LB;24;0;1;0;0;86.0;3.0;0;0.0;0.1;0.5;61.0;77.0;79,2;40.0;29/09/2024
Wagner;Vitória;20;4;BRA;CB;25;1;0;0;0;74.0;1.0;2;0.0;0.2;0.0;57.0;65.0;87,7;45.0;29/09/2024
Neris;Vitória;20;77;BRA;CB;32;0;0;0;0;66.0;3.0;3;3.0;0.0;0.0;43.0;50.0;86;36.0;29/09/2024
Raúl Cáceres;Vitória;20;27;PAR;RB;33;0;0;0;0;52.0;3.0;3;2.0;0.0;0.0;27.0;41.0;65,9;29.0;29/09/2024
Lucas Arcanjo;Vitória;20;1;BRA;GK;26;0;0;0;0;35.0;0.0;0;0.0;0.0;0.0;25.0;34.0;73,5;24.0;29/09/2024
Everaldo Stum;Bahia;4;9;BRA;FW;33;0;0;0;0;23.0;2.0;0;1.0;0.4;0.1;10.0;13.0;76,9;17.0;29/09/2024
Luciano Rodríguez;Bahia;4;17;URU;FW;21;0;0;0;0;11.0;0.0;0;0.0;0.2;0.3;7.0;8.0;87,5;6.0;29/09/2024
Thaciano;Bahia;4;16;BRA;FW;29;0;0;0;0;15.0;0.0;0;0.0;0.3;0.0;5.0;8.0;62,5;9.0;29/09/2024
Rafael Ratão;Bahia;4;21;BRA;FW;28;0;0;0;0;19.0;0.0;1;1.0;0.2;0.1;10.0;13.0;76,9;8.0;29/09/2024
Everton Ribeiro;Bahia;4;10;BRA;LM;35;0;0;1;0;89.0;2.0;1;3.0;0.0;0.3;56.0;76.0;73,7;59.0;29/09/2024
Cauly Oliveira Souza;Bahia;4;8;BRA;CM;29;1;0;0;0;41.0;1.0;0;0.0;0.3;0.3;26.0;31.0;83,9;28.0;29/09/2024
Ademir Santos;Bahia;4;7;BRA;CM;29;0;0;0;0;12.0;0.0;0;0.0;0.1;0.2;4.0;5.0;80;8.0;29/09/2024
Jean Lucas;Bahia;4;6;BRA;CM;26;0;0;0;0;23.0;0.0;0;0.0;0.4;0.0;14.0;18.0;77,8;16.0;29/09/2024
Carlos de Pena;Bahia;4;14;URU;CM;32;0;0;0;0;15.0;0.0;2;0.0;0.3;0.2;7.0;11.0;63,6;9.0;29/09/2024
Caio Alexandre;Bahia;4;19;BRA;RM;25;0;0;0;0;74.0;4.0;0;2.0;0.0;0.1;60.0;65.0;92,3;53.0;29/09/2024
Yago;Bahia;4;20;BRA;RM;29;0;0;0;0;8.0;3.0;0;0.0;0.0;0.0;3.0;6.0;50;3.0;29/09/2024
Luciano Juba;Bahia;4;46;BRA;LB;25;0;0;0;0;67.0;2.0;2;1.0;0.0;0.6;50.0;61.0;82;38.0;29/09/2024
Kanu;Bahia;4;4;BRA;CB;27;0;0;0;0;82.0;0.0;0;1.0;0.0;0.0;67.0;76.0;88,2;61.0;29/09/2024
Santiago Arias;Bahia;4;13;COL;RB;32;0;1;0;0;76.0;3.0;1;0.0;0.1;0.1;51.0;63.0;81;47.0;29/09/2024
Marcos Felipe;Bahia;4;22;BRA;GK;28;0;0;0;0;34.0;0.0;0;0.0;0.0;0.0;28.0;33.0;84,8;21.0;29/09/2024
Yannick Bolasie;Criciúma;7;11;COD;FW;35;0;0;0;0;10.0;1.0;0;0.0;0.1;0.0;5.0;7.0;71,4;4.0;29/09/2024
Luis Eduardo Marques dos Santos;Criciúma;7;20;BRA;RB;27;0;0;0;0;36.0;2.0;0;0.0;0.0;0.0;26.0;32.0;81,3;25.0;29/09/2024
Allano;Criciúma;7;2;BRA;FW;29;0;0;1;0;38.0;2.0;0;0.0;0.0;0.1;26.0;28.0;92,9;29.0;29/09/2024
Felipe Vizeu;Criciúma;7;9;BRA;FW;27;0;0;0;0;10.0;0.0;0;0.0;0.0;0.0;6.0;7.0;85,7;6.0;29/09/2024
Marquinhos Gabriel;Criciúma;7;10;BRA;AM;34;0;0;0;0;48.0;3.0;0;1.0;0.0;0.0;34.0;43.0;79,1;27.0;29/09/2024
